"date_created","pub_date","journal_title","article_title","selected"
2014122,"2014Dec","JAMA pediatrics","Accuracy of the MacArthur competence assessment tool for clinical research (MacCAT-CR) for measuring children's competence to consent to clinical research.",NA
2014107,"2014Oct","JAMA pediatrics","Influence of the American Society of Hematology guidelines on the management of newly diagnosed childhood immune thrombocytopenia.",NA
2014107,"2014Oct","JAMA pediatrics","Prompting asthma intervention in Rochester-uniting parents and providers (PAIR-UP): a randomized trial.",NA
2014122,"2014Dec","JAMA pediatrics","Influence of age at virologic control on peripheral blood human immunodeficiency virus reservoir size and serostatus in perinatally infected adolescents.",NA
2014122,"2014Dec","JAMA pediatrics","Bisphenol a exposure and the development of wheeze and lung function in children through age 5 years.",NA
2014107,"2014Oct","JAMA pediatrics","Gastroesophageal reflux disease.",NA
2014107,"2014Oct","JAMA pediatrics","Does newborn screening have 100% sensitivity to detect salt wasting congenital adrenal hyperplasia?-Reply.",NA
2014107,"2014Oct","JAMA pediatrics","Does newborn screening have 100% sensitivity to detect salt-wasting congenital adrenal hyperplasia?: A word of caution.",NA
2014107,"2014Oct","JAMA pediatrics","Infants and interactive media use-reply.",NA
2014107,"2014Oct","JAMA pediatrics","Infants and interactive media use.",NA
2014107,"2014Oct","JAMA pediatrics","Concerns about concussion rates in female youth soccer-reply.",NA
2014107,"2014Oct","JAMA pediatrics","Infants and interactive media use.",NA
2014107,"2014Oct","JAMA pediatrics","Concerns about concussion rates in female youth soccer.",NA
2014107,"2014Oct","JAMA pediatrics","Concerns about concussion rates in female youth soccer.",NA
2014107,"2014Oct","JAMA pediatrics","Grouped hemorrhagic vesicles.",NA
2014107,"2014Oct","JAMA pediatrics","Continuing evolution at JAMA pediatrics.",NA
2014122,"2014Dec","JAMA pediatrics","Comparative effectiveness research: ethical and regulatory guidance.",NA
2014114,"2014Nov","JAMA pediatrics","Association of antibiotics in infancy with early childhood obesity.",NA
2014114,"2014Nov","JAMA pediatrics","Low-dose vs standard-dose insulin in pediatric diabetic ketoacidosis: a randomized clinical trial.",NA
2014114,"2014Nov","JAMA pediatrics","Overprescribing and inappropriate antibiotic selection for children with pharyngitis in the United States, 1997-2010.",NA
2014114,"2014Nov","JAMA pediatrics","Insulin therapy for the management of diabetic ketoacidosis: time for a paradigm shift?",NA
2014114,"2014Nov","JAMA pediatrics","The role of syndromic surveillance in directing the public health response to the enterovirus D68 epidemic.",NA
2014114,"2014Nov","JAMA pediatrics","Effects of aerobic training, resistance training, or both on percentage body fat and cardiometabolic risk markers in obese adolescents: the healthy eating aerobic and resistance training in youth randomized clinical trial.",NA
2014114,"2014Nov","JAMA pediatrics","Blood transfusion and breast milk transmission of cytomegalovirus in very low-birth-weight infants: a prospective cohort study.",NA
2014114,"2014Nov","JAMA pediatrics","Geographic variation in receipt of psychotherapy in children receiving attention-deficit/hyperactivity disorder medications.",NA
2014114,"2014Nov","JAMA pediatrics","Global child health: a call to collaborative action for academic health centers.",NA
2014114,"2014Nov","JAMA pediatrics","Hospital costs of multiple-birth and singleton-birth children during the first 5 years of life and the role of assisted reproductive technology.",NA
2014114,"2014Nov","JAMA pediatrics","The effect of the national shortage of vitamin A on death or chronic lung disease in extremely low-birth-weight infants.",NA
2014114,"2014Nov","JAMA pediatrics","Single vs multiple embryo transfer: comparative costs and a call for change.",NA
2014114,"2014Nov","JAMA pediatrics","Vitamin A shortage and risk of bronchopulmonary dysplasia.",NA
2014114,"2014Nov","JAMA pediatrics","Pediatric pain management and opioids: the baby and the bathwater.",NA
2014114,"2014Nov","JAMA pediatrics","Contamination of environmental surfaces with Staphylococcus aureus in households with children infected with methicillin-resistant S aureus.",NA
2014114,"2014Nov","JAMA pediatrics","Limited impact on health and access to care for 19- to 25-year-olds following the Patient Protection and Affordable Care Act.",NA
2014114,"2014Nov","JAMA pediatrics","Uncovering reservoirs of methicillin-resistant Staphylococcus aureus: children contaminating households or households contaminating children?",NA
2014114,"2014Nov","JAMA pediatrics","Social impact bonds: behavioral health opportunities.",NA
201492,"2014Sep","JAMA pediatrics","Patient education. Back-to-school checklist to review health and safety.",NA
201492,"2014Sep","JAMA pediatrics","Characteristics of acetaminophen users compared with nonusers during pregnancy, behavioral problems, and hyperkinetic disorders--reply.",NA
201492,"2014Sep","JAMA pediatrics","Characteristics of acetaminophen users compared with nonusers during pregnancy, behavioral problems, and hyperkinetic disorders.",NA
201492,"2014Sep","JAMA pediatrics","Multiple nutrient intake recommendations guide dietary supplement formulations--reply.",NA
201492,"2014Sep","JAMA pediatrics","It is too early to declare early or late rescue high-frequency oscillatory ventilation dead--reply.",NA
201492,"2014Sep","JAMA pediatrics","Multiple nutrient intake recommendations guide dietary supplement formulations.",NA
201492,"2014Sep","JAMA pediatrics","It is too early to declare early or late rescue high-frequency oscillatory ventilation dead.",NA
201492,"2014Sep","JAMA pediatrics","It is too early to declare early or late rescue high-frequency oscillatory ventilation dead.",NA
201492,"2014Sep","JAMA pediatrics","It is too early to declare early or late rescue high-frequency oscillatory ventilation dead.",NA
201492,"2014Sep","JAMA pediatrics","A 6-day-old male infant with linear band of skin-colored papules. Incontinentia pigmenti.",NA
2014114,"2014Nov","JAMA pediatrics","Morningtown.",NA
2014114,"2014Nov","JAMA pediatrics","Cyberbullying victimization and mental health in adolescents and the moderating role of family dinners.",NA
2014114,"2014Nov","JAMA pediatrics","The role of families in preventing and buffering the effects of bullying.",NA
2014107,"2014Oct","JAMA pediatrics","A framework of pediatric hospital discharge care informed by legislation, research, and practice.",NA
2014107,"2014Oct","JAMA pediatrics","Efficacy of a telephone-delivered sexually transmitted infection/human immunodeficiency virus prevention maintenance intervention for adolescents: a randomized clinical trial.",NA
2014107,"2014Oct","JAMA pediatrics","Association of weekend admission with hospital length of stay, time to chemotherapy, and risk for respiratory failure in pediatric patients with newly diagnosed leukemia at freestanding US children's hospitals.",NA
2014107,"2014Oct","JAMA pediatrics","Weekend hospitalization.",NA
2014107,"2014Oct","JAMA pediatrics","Integrating medical plans within family life.",NA
2014107,"2014Oct","JAMA pediatrics","Planning for effective hospital discharge.",NA
2014107,"2014Oct","JAMA pediatrics","Efficacy and safety of histamine-2 receptor antagonists.",NA
2014107,"2014Oct","JAMA pediatrics","Nine hundred.",NA
2014107,"2014Oct","JAMA pediatrics","Changes in gastric and lung microflora with acid suppression: acid suppression and bacterial growth.",NA
2014107,"2014Oct","JAMA pediatrics","Acid-reducing agents in infants and children: friend or foe?",NA
2014107,"2014Oct","JAMA pediatrics","An ethically appropriate strategy to combat obesity and food insecurity: the urban food initiative.",NA
2014107,"2014Oct","JAMA pediatrics","New regulatory paradigms for innovative drugs to treat pediatric diseases.",NA
2014107,"2014Oct","JAMA pediatrics","Nonsterile glove use in addition to hand hygiene to prevent late-onset infection in preterm infants: randomized clinical trial.",NA
2014107,"2014Oct","JAMA pediatrics","Origin of cardiovascular risk in overweight preschool children: a cohort study of cardiometabolic risk factors at the onset of obesity.",NA
2014107,"2014Oct","JAMA pediatrics","Fighting infections in the neonatal intensive care unit: gloves on or off?",NA
201485,"2014Aug","JAMA pediatrics","JAMA Pediatrics patient page. Breastfeeding for mothers with ongoing illnesses.",NA
201485,"2014Aug","JAMA pediatrics","Prophylactic use of a probiotic in the prevention of colic, regurgitation, and functional constipation--reply.",NA
201485,"2014Aug","JAMA pediatrics","Regarding review of psychopathology in children and adolescents who are deaf or hard of hearing.",NA
201485,"2014Aug","JAMA pediatrics","Prophylactic use of a probiotic in the prevention of colic.",NA
201485,"2014Aug","JAMA pediatrics","Sexuality talk: still a great dilemma in many countries.",NA
201485,"2014Aug","JAMA pediatrics","Youth tobacco use and electronic cigarettes--reply.",NA
201485,"2014Aug","JAMA pediatrics","Youth tobacco use and electronic cigarettes.",NA
201485,"2014Aug","JAMA pediatrics","Youth tobacco use and electronic cigarettes.",NA
201485,"2014Aug","JAMA pediatrics","An 18-year-old man with bilateral violaceous cervical adenopathy.",NA
201485,"2014Aug","JAMA pediatrics","Blood lead concentrations and children's behavioral and emotional problems: a cohort study.",NA
2014107,"2014Oct","JAMA pediatrics","Social and public health perspectives of promotion of breastfeeding.",NA
2014107,"2014Oct","JAMA pediatrics","Minimally invasive surfactant administration in preterm infants: a meta-narrative review.",NA
2014107,"2014Oct","JAMA pediatrics","Identification of children and adolescents at risk for renal scarring after a first urinary tract infection: a meta-analysis with individual patient data.",NA
2014107,"2014Oct","JAMA pediatrics","Urinary tract infections and renal damage: focusing on what matters.",NA
201492,"2014Sep","JAMA pediatrics","Ethics and etiquette in neonatal intensive care.",NA
201492,"2014Sep","JAMA pediatrics","An electronic screen for triaging adolescent substance use by risk levels.",NA
201492,"2014Sep","JAMA pediatrics","Substance misuse among adolescents: to screen or not to screen?",NA
201492,"2014Sep","JAMA pediatrics","Confronting commercial sexual exploitation and sex trafficking of minors.",NA
201492,"2014Sep","JAMA pediatrics","Integrating curricula on human trafficking into medical education and residency training.",NA
201492,"2014Sep","JAMA pediatrics","Effect of gestational age and birth weight on the risk of strabismus among premature infants.",NA
201492,"2014Sep","JAMA pediatrics","Blood culture time to positivity in febrile infants with bacteremia.",NA
201492,"2014Sep","JAMA pediatrics","Distance.",NA
201492,"2014Sep","JAMA pediatrics","Inpatient treatment of children and adolescents with severe obesity in the Netherlands: a randomized clinical trial.",NA
201492,"2014Sep","JAMA pediatrics","Use of a computerized decision aid for developmental surveillance and screening: a randomized clinical trial.",NA
201492,"2014Sep","JAMA pediatrics","Weight loss maintenance: a hard nut to crack.",NA
201479,"2014Jul","JAMA pediatrics","JAMA pediatrics patient page. Electronic cigarettes.",NA
201479,"2014Jul","JAMA pediatrics","In reply.",NA
201479,"2014Jul","JAMA pediatrics","Early-life milk and late-life fracture.",NA
201479,"2014Jul","JAMA pediatrics","Early-life milk and late-life fracture.",NA
201479,"2014Jul","JAMA pediatrics","Adolescent with right orbital swelling and proptosis. Idiopathic orbital inflammatory syndrome.",NA
201492,"2014Sep","JAMA pediatrics","The future of board certification: learning is competency.",NA
201492,"2014Sep","JAMA pediatrics","Effect of home visiting by nurses on maternal and child mortality: results of a 2-decade follow-up of a randomized clinical trial.",NA
201492,"2014Sep","JAMA pediatrics","Isolated loss of consciousness in children with minor blunt head trauma.",NA
201492,"2014Sep","JAMA pediatrics","Variation and outcomes associated with direct hospital admission among children with pneumonia in the United States.",NA
201485,"2014Aug","JAMA pediatrics","Targeting housing mobility vouchers to help families with children.",NA
201485,"2014Aug","JAMA pediatrics","Microbial exposure in infancy and subsequent appearance of type 1 diabetes mellitus-associated autoantibodies: a cohort study.",NA
201485,"2014Aug","JAMA pediatrics","Effect of the teen driving plan on the driving performance of teenagers before licensure: a randomized clinical trial.",NA
201485,"2014Aug","JAMA pediatrics","Increasing safe teenaged driving: time to integrate the growing evidence base.",NA
201485,"2014Aug","JAMA pediatrics","Surgery and neurodevelopmental outcome of very low-birth-weight infants.",NA
201485,"2014Aug","JAMA pediatrics","Breastfeeding in children of women taking antiepileptic drugs: cognitive outcomes at age 6 years.",NA
201485,"2014Aug","JAMA pediatrics","The neonatologist's role in pediatric anesthesia neurotoxicity.",NA
201485,"2014Aug","JAMA pediatrics","Beneficial or neutral effect of breastfeeding on cognitive outcomes in children of mothers with epilepsy?",NA
201485,"2014Aug","JAMA pediatrics","Bullying and weapon carrying: a meta-analysis.",NA
201485,"2014Aug","JAMA pediatrics","Costs of autism spectrum disorders in the United Kingdom and the United States.",NA
201485,"2014Aug","JAMA pediatrics","Autism: moving toward an innovation and investment mindset.",NA
201485,"2014Aug","JAMA pediatrics","Functional pain: time for a new name.",NA
201485,"2014Aug","JAMA pediatrics","The patient rotation.",NA
201485,"2014Aug","JAMA pediatrics","The prevalence of confirmed maltreatment among US children, 2004 to 2011.",NA
201463,"2014Jun","JAMA pediatrics","Teen driving.",NA
201463,"2014Jun","JAMA pediatrics","Are high prices a barrier to human papillomavirus vaccination in the United States? Not in Italy.",NA
201463,"2014Jun","JAMA pediatrics","Home visiting narrative: rewrite is in progress.",NA
201463,"2014Jun","JAMA pediatrics","Too few medicines for children with cancer--reply.",NA
201463,"2014Jun","JAMA pediatrics","Too few medicines for children with cancer.",NA
201463,"2014Jun","JAMA pediatrics","Survival at a gestational age of 24 weeks in the Netherlands--reply.",NA
201463,"2014Jun","JAMA pediatrics","Survival at a gestational age of 24 weeks in the Netherlands.",NA
201463,"2014Jun","JAMA pediatrics","Understanding sexual violence perpetration-reply.",NA
201463,"2014Jun","JAMA pediatrics","Understanding sexual violence perpetration.",NA
201463,"2014Jun","JAMA pediatrics","Understanding sexual violence perpetration.",NA
201463,"2014Jun","JAMA pediatrics","Pink-violaceous patches on the lower back, buttocks, and thighs of a 13-year-old girl.",NA
201479,"2014Jul","JAMA pediatrics","Nebulized hypertonic saline for bronchiolitis: a randomized clinical trial.",NA
201479,"2014Jul","JAMA pediatrics","Relationship between the functional status scale and the pediatric overall performance category and pediatric cerebral performance category scales.",NA
201479,"2014Jul","JAMA pediatrics","Nebulized hypertonic saline for bronchiolitis in the emergency department: a randomized clinical trial.",NA
201479,"2014Jul","JAMA pediatrics","The tale of 2 trials: disentangling contradictory evidence on hypertonic saline for acute bronchiolitis.",NA
201479,"2014Jul","JAMA pediatrics","Financial barriers to care among low-income children with asthma: health care reform implications.",NA
201479,"2014Jul","JAMA pediatrics","Cost-benefit study of school nursing services.",NA
201463,"2014Jun","JAMA pediatrics","Incorrect classification in articles about traumatic brain injuries in children with minor blunt head trauma.",NA
201479,"2014Jul","JAMA pediatrics","School nursing: beyond medications and procedures.",NA
201479,"2014Jul","JAMA pediatrics","The downside of increased cost sharing.",NA
201479,"2014Jul","JAMA pediatrics","The big bang theory: adolescent hairstyles and sun protection.",NA
201479,"2014Jul","JAMA pediatrics","Rates of adverse events associated with male circumcision in U.S. medical settings, 2001 to 2010.",NA
201479,"2014Jul","JAMA pediatrics","Marijuana-using drivers, alcohol-using drivers, and their passengers: prevalence and risk factors among underage college students.",NA
201479,"2014Jul","JAMA pediatrics","Driving after marijuana use: the changing face of ""impaired"" driving.",NA
201479,"2014Jul","JAMA pediatrics","Delirium in the pediatric patient: On the growing awareness of its clinical interdisciplinary importance.",NA
201479,"2014Jul","JAMA pediatrics","God was born prematurely.",NA
201479,"2014Jul","JAMA pediatrics","Effect of antimicrobial treatment of acute otitis media on the daily disappearance of middle ear effusion: a placebo-controlled trial.",NA
201479,"2014Jul","JAMA pediatrics","The natural history of weight percentile changes in the first year of life.",NA
201479,"2014Jul","JAMA pediatrics","Metabolic monitoring in commercially insured pediatric patients newly initiated to take a second-generation antipsychotic.",NA
201455,"2014May","JAMA pediatrics","Cyberbullying.",NA
201455,"2014May","JAMA pediatrics","Boy with yellow-orange, rough nodule on right thigh.",NA
201463,"2014Jun","JAMA pediatrics","Trends in children's exposure to violence, 2003 to 2011.",NA
201463,"2014Jun","JAMA pediatrics","Long-term benefits of an early online problem-solving intervention for executive dysfunction after traumatic brain injury in children: a randomized clinical trial.",NA
201463,"2014Jun","JAMA pediatrics","Weight labeling and obesity: a longitudinal study of girls aged 10 to 19 years.",NA
201463,"2014Jun","JAMA pediatrics","Potential use of pulse oximetry for the diagnosis of testicular torsion.",NA
201463,"2014Jun","JAMA pediatrics","More work needed to protect children but promising trend data on exposure to violence.",NA
201463,"2014Jun","JAMA pediatrics","Role of celiac disease screening for children with functional gastrointestinal disorders.",NA
201463,"2014Jun","JAMA pediatrics","Children's health care and the Patient Protection and Affordable Care Act: what's at stake?",NA
201463,"2014Jun","JAMA pediatrics","Increased prevalence of celiac disease among pediatric patients with irritable bowel syndrome: a 6-year prospective cohort study.",NA
201463,"2014Jun","JAMA pediatrics","Effect of delayed vs early umbilical cord clamping on iron status and neurodevelopment at age 12 months: a randomized clinical trial.",NA
201463,"2014Jun","JAMA pediatrics","A new opportunity to define health care reform for children.",NA
201463,"2014Jun","JAMA pediatrics","Nationwide neonatal screening for congenital adrenal hyperplasia in sweden: a 26-year longitudinal prospective population-based study.",NA
201463,"2014Jun","JAMA pediatrics","Collaborative care intervention targeting violence risk behaviors, substance use, and posttraumatic stress and depressive symptoms in injured adolescents: a randomized clinical trial.",NA
201463,"2014Jun","JAMA pediatrics","The value of time in assessing the effectiveness of newborn screening for congenital adrenal hyperplasia.",NA
201463,"2014Jun","JAMA pediatrics","Enhancing our understanding of teen-driver crashes.",NA
201463,"2014Jun","JAMA pediatrics","Antenatal glucocorticoids prior to cesarean delivery at term.",NA
201463,"2014Jun","JAMA pediatrics","The descent.",NA
201448,"2014Apr","JAMA pediatrics","JAMA Pediatrics patient page. Chronic fatigue syndrome among adolescents.",NA
201448,"2014Apr","JAMA pediatrics","Efforts to diversify the academic pediatric workforce--reply.",NA
201448,"2014Apr","JAMA pediatrics","Efforts to diversify the academic pediatric workforce.",NA
201448,"2014Apr","JAMA pediatrics","More evidence that unnecessary antenatal treatments cause harm--reply.",NA
201448,"2014Apr","JAMA pediatrics","More evidence that unnecessary antenatal treatments cause harm.",NA
201448,"2014Apr","JAMA pediatrics","Methods to estimate gestational age can significantly affect study results--reply.",NA
201448,"2014Apr","JAMA pediatrics","Methods to estimate gestational age can significantly affect study results.",NA
201448,"2014Apr","JAMA pediatrics","Parent-infant bedsharing is not recommended--reply.",NA
201448,"2014Apr","JAMA pediatrics","Parent-infant bedsharing is not recommended.",NA
201448,"2014Apr","JAMA pediatrics","Parent-infant bedsharing is not recommended.",NA
201448,"2014Apr","JAMA pediatrics","Infant with a papular eruption localized to the back.",NA
201463,"2014Jun","JAMA pediatrics","Prevalence and trends in obesity and severe obesity among children in the United States, 1999-2012.",NA
201463,"2014Jun","JAMA pediatrics","Higher crash and near-crash rates in teenaged drivers with lower cortisol response: an 18-month longitudinal, naturalistic study.",NA
201455,"2014May","JAMA pediatrics","Moving from child advocacy to evidence-based care for digital natives.",NA
201455,"2014May","JAMA pediatrics","Protective effects of parental monitoring of children's media use: a prospective study.",NA
201455,"2014May","JAMA pediatrics","Children's reaction to depictions of healthy foods in fast-food television advertisements.",NA
201455,"2014May","JAMA pediatrics","Families, pediatricians, and the challenges of digital kids: the best of times?",NA
201455,"2014May","JAMA pediatrics","Anthony's story.",NA
201455,"2014May","JAMA pediatrics","Googling Self-injury: the state of health information obtained through online searches for self-injury.",NA
201455,"2014May","JAMA pediatrics","Mediators and moderators of long-term effects of violent video games on aggressive behavior: practice, thinking, and action.",NA
201455,"2014May","JAMA pediatrics","Early childhood electronic media use as a predictor of poorer well-being: a prospective cohort study.",NA
201455,"2014May","JAMA pediatrics","Effect of short message service on infant feeding practice: findings from a community-based study in Shanghai, China.",NA
201455,"2014May","JAMA pediatrics","Parental monitoring of children's media consumption: the long-term influences on body mass index in children.",NA
201455,"2014May","JAMA pediatrics","Interactive media use at younger than the age of 2 years: time to rethink the American Academy of Pediatrics guideline?",NA
201455,"2014May","JAMA pediatrics","Relationship between peer victimization, cyberbullying, and suicide in children and adolescents: a meta-analysis.",NA
201455,"2014May","JAMA pediatrics","Hours of television viewing and sleep duration in children: a multicenter birth cohort study.",NA
2014821,"2014Jul","JAMA pediatrics","Electronic cigarettes and conventional cigarette use among U.S. adolescents: a cross-sectional study.",NA
2014821,"2014Jul","JAMA pediatrics","Tobacco control policy and electronic cigarettes.",NA
201434,"2014Mar","JAMA pediatrics","Celiac disease in children and adolescents.",NA
201434,"2014Mar","JAMA pediatrics","Circumcision is a religious/cultural procedure, not a medical procedure-reply.",NA
201434,"2014Mar","JAMA pediatrics","Circumcision is a religious/cultural procedure, not a medical procedure.",NA
201434,"2014Mar","JAMA pediatrics","Reducing neonatal mortality-reply.",NA
201434,"2014Mar","JAMA pediatrics","Reducing neonatal mortality: are high-coverage women's participatory groups the cost-effective solution we have been searching for?",NA
201434,"2014Mar","JAMA pediatrics","Rare adverse effect of treatment with minocycline. Minocycline-induced cutaneous polyarteritis nodosa.",NA
2014610,"2014May","JAMA pediatrics","Bidirectional relationships between sleep duration and screen time in early childhood.",NA
2014610,"2014May","JAMA pediatrics","Association of a television in the bedroom with increased adiposity gain in a nationally representative sample of children and adolescents.",NA
2014610,"2014May","JAMA pediatrics","Effects of a pediatric weight management program with and without active video games a randomized trial.",NA
201449,"2014Apr","JAMA pediatrics","Acetaminophen use during pregnancy, behavioral problems, and hyperkinetic disorders.",NA
201449,"2014Apr","JAMA pediatrics","Impact of increasing ondansetron use on clinical outcomes in children with gastroenteritis.",NA
201449,"2014Apr","JAMA pediatrics","Ondansetron for acute gastroenteritis: a failure of knowledge translation.",NA
201449,"2014Apr","JAMA pediatrics","Antenatal acetaminophen use and attention-deficit/hyperactivity disorder: an interesting observed association but too early to infer causality.",NA
201448,"2014Apr","JAMA pediatrics","Appetite and growth: a longitudinal sibling analysis.",NA
201448,"2014Apr","JAMA pediatrics","Satiety mechanisms in genetic risk of obesity.",NA
201448,"2014Apr","JAMA pediatrics","Parathyroid hormone as a functional indicator of vitamin D sufficiency in children.",NA
201448,"2014Apr","JAMA pediatrics","Appetite for prevention: genetics and developmental epidemiology join forces in obesity research.",NA
201448,"2014Apr","JAMA pediatrics","Genetic epidemiology and nonsyndromic structural birth defects: from candidate genes to epigenetics.",NA
201448,"2014Apr","JAMA pediatrics","Extracorporeal membrane oxygenation and an angel.",NA
201448,"2014Apr","JAMA pediatrics","Effectiveness of peer-based healthy living lesson plans on anthropometric measures and physical activity in elementary school students: a cluster randomized trial.",NA
201448,"2014Apr","JAMA pediatrics","Transportation barriers to child health care access remain after health reform.",NA
201448,"2014Apr","JAMA pediatrics","A learning health care system for pediatrics.",NA
201434,"2014Mar","JAMA pediatrics","Drowning.",NA
201448,"2014Apr","JAMA pediatrics","Late detection of critical congenital heart disease among US infants: estimation of the potential impact of proposed universal screening using pulse oximetry.",NA
201448,"2014Apr","JAMA pediatrics","Disease mechanisms and clonidine treatment in adolescent chronic fatigue syndrome: a combined cross-sectional and randomized clinical trial.",NA
201448,"2014Apr","JAMA pediatrics","CD4 counts of nonperinatally HIV-infected youth and young adults presenting for HIV care between 2002 and 2010.",NA
201448,"2014Apr","JAMA pediatrics","Potential--and potential pitfalls--of screening newborns for critical congenital heart disease.",NA
201424,"2014Feb","JAMA pediatrics","Online privacy and your teen.",NA
201424,"2014Feb","JAMA pediatrics","Induction or augmentation of labor and autism--reply.",NA
201424,"2014Feb","JAMA pediatrics","Induction or augmentation of labor and autism.",NA
201424,"2014Feb","JAMA pediatrics","Induction or augmentation of labor and autism.",NA
201424,"2014Feb","JAMA pediatrics","Induction or augmentation of labor and autism.",NA
201424,"2014Feb","JAMA pediatrics","Does Nissen fundoplication decrease reflux-related problems including respiratory illness in children with neurological impairment?--reply.",NA
201424,"2014Feb","JAMA pediatrics","Does nissen fundoplication decrease reflux-related problems including respiratory illness in children with neurological impairment?",NA
201424,"2014Feb","JAMA pediatrics","Measure radiation exposure and sensitivity.",NA
201424,"2014Feb","JAMA pediatrics","Causal diagrams to better understand missingness.",NA
201424,"2014Feb","JAMA pediatrics","An unusual inflammatory rash.",NA
201434,"2014Mar","JAMA pediatrics","It's the thought that counts.",NA
201434,"2014Mar","JAMA pediatrics","Influence of school competitive food and beverage policies on obesity, consumption, and availability: a systematic review.",NA
201434,"2014Mar","JAMA pediatrics","Effects of child development accounts on early social-emotional development: an experimental test.",NA
201434,"2014Mar","JAMA pediatrics","Market analysis of vitamin supplementation in infants and children: evidence from the dietary supplement label database.",NA
201434,"2014Mar","JAMA pediatrics","Engagement, peer production, and the learning healthcare system.",NA
201434,"2014Mar","JAMA pediatrics","Concussion among female middle-school soccer players.",NA
201434,"2014Mar","JAMA pediatrics","Comparison of high-frequency oscillatory ventilation and conventional mechanical ventilation in pediatric respiratory failure.",NA
201434,"2014Mar","JAMA pediatrics","Effects of caffeine on intermittent hypoxia in infants born prematurely: a randomized clinical trial.",NA
201434,"2014Mar","JAMA pediatrics","Metastasis of e-mail at an academic medical center.",NA
201434,"2014Mar","JAMA pediatrics","Commercialism in US elementary and secondary school nutrition environments: trends from 2007 to 2012.",NA
201434,"2014Mar","JAMA pediatrics","Prophylactic use of a probiotic in the prevention of colic, regurgitation, and functional constipation: a randomized clinical trial.",NA
201434,"2014Mar","JAMA pediatrics","Five probiotic drops a day to keep infantile colic away?",NA
201434,"2014Mar","JAMA pediatrics","Food and beverage marketing in schools: putting student health at the head of the class.",NA
201434,"2014Mar","JAMA pediatrics","Newborn screening controversy: past, present, and future.",NA
201434,"2014Mar","JAMA pediatrics","Celiac disease: a review.",NA
201434,"2014Mar","JAMA pediatrics","Risk of fever after pediatric trivalent inactivated influenza vaccine and 13-valent pneumococcal conjugate vaccine.",NA
201434,"2014Mar","JAMA pediatrics","A statewide Medicaid enhanced prenatal care program: impact on birth outcomes.",NA
201417,"2014Jan","JAMA pediatrics","JAMA Pediatrics patient page. Phthalate exposure and health risks.",NA
201417,"2014Jan","JAMA pediatrics","Newborn with unexpected skin lesions.",NA
201424,"2014Feb","JAMA pediatrics","Sexuality talk during adolescent health maintenance visits.",NA
201424,"2014Feb","JAMA pediatrics","Chorioamnionitis and early childhood outcomes among extremely low-gestational-age neonates.",NA
201424,"2014Feb","JAMA pediatrics","Will you ask? Will they tell you? Are you ready to hear and respond?: barriers to physician-adolescent discussion about sexuality.",NA
201424,"2014Feb","JAMA pediatrics","The silent crisis: children hurt by current immigration enforcement policies.",NA
201424,"2014Feb","JAMA pediatrics","Prospective study of peripregnancy consumption of peanuts or tree nuts by mothers and the risk of peanut or tree nut allergy in their offspring.",NA
201424,"2014Feb","JAMA pediatrics","To eat or not to eat: what foods are safe to consume during pregnancy?",NA
201424,"2014Feb","JAMA pediatrics","Systematic review of the benefits and risks of metformin in treating obesity in children aged 18 years and younger.",NA
201424,"2014Feb","JAMA pediatrics","Newborns, one of the last therapeutic orphans to be adopted.",NA
201424,"2014Feb","JAMA pediatrics","Drug labeling and exposure in neonates.",NA
201424,"2014Feb","JAMA pediatrics","Youth problem behaviors 8 years after implementing the communities that care prevention system: a community-randomized trial.",NA
201424,"2014Feb","JAMA pediatrics","Elimination of endemic measles, rubella, and congenital rubella syndrome from the Western hemisphere: the US experience.",NA
201424,"2014Feb","JAMA pediatrics","The beginning of the end of measles and rubella.",NA
2013123,"2013Dec","JAMA pediatrics","Posttraumatic stress in children.",NA
2013123,"2013Dec","JAMA pediatrics","Teen with lesion on nasal sidewall.",NA
201424,"2014Feb","JAMA pediatrics","Psychopathology and its risk and protective factors in hearing-impaired children and adolescents: a systematic review.",NA
201424,"2014Feb","JAMA pediatrics","Effects of home visits by paraprofessionals and by nurses on children: follow-up of a randomized trial at ages 6 and 9 years.",NA
201424,"2014Feb","JAMA pediatrics","Changing the narrative for early childhood investment.",NA
201417,"2014Jan","JAMA pediatrics","Gastroesophageal reflux in infants: more than just a pHenomenon.",NA
201417,"2014Jan","JAMA pediatrics","Barriers to human papillomavirus vaccination among US adolescents: a systematic review of the literature.",NA
201417,"2014Jan","JAMA pediatrics","Trends in otitis media-related health care use in the United States, 2001-2011.",NA
201417,"2014Jan","JAMA pediatrics","Milk consumption during teenage years and risk of hip fractures in older adults.",NA
201417,"2014Jan","JAMA pediatrics","Environmental phthalate exposure and preterm birth.",NA
201417,"2014Jan","JAMA pediatrics","Milk consumption and bone health.",NA
201417,"2014Jan","JAMA pediatrics","Environmental phthalate exposure and the odds of preterm birth: an important contribution to environmental reproductive epidemiology.",NA
201424,"2014Feb","JAMA pediatrics","Institute of medicine report: new directions in child abuse and neglect research.",NA
201417,"2014Jan","JAMA pediatrics","Child abuse prevention and child home visitation: making sure we get it right.",NA
201417,"2014Jan","JAMA pediatrics","Improving maternal mental health after a child's diagnosis of autism spectrum disorder: results from a randomized clinical trial.",NA
201417,"2014Jan","JAMA pediatrics","Impact of rapid response system implementation on critical deterioration events in children.",NA
